Category,Organization,Filed,Sub-Docket,Accession,Description
Filed By,"Appalachian Voices Energy Alabama North Carolina Sustainable Energy Association , Southern Alliance for Clean Energy , South Carolina Coastal Conservation League ,",07/18/2024,1,20240718-5106 Go to Doc InfoGo to File List,"Petition for Review of Appalachian Voices, et al. filed in the U.S. Court of Appeals for the Fourth Circuit re Order No. 1920, et al. under RM21-17 (Case No. 24-1650). Hard copy received 07/18/2024."
Filed By,"American Clean Power Association Solar Energy Industries Association Advanced Energy United ,",07/18/2024,0,20240718-5154 Go to Doc InfoGo to File List,"Petition for Review of Advanced Energy United, et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re Order No. 1920, under RM21-17 (No Case No.)."
Filed By,"American Clean Power Association Solar Energy Industries Association Advanced Energy United ,",07/18/2024,1,20240718-5154 Go to Doc InfoGo to File List,"Petition for Review of Advanced Energy United, et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re Order No. 1920, under RM21-17 (No Case No.)."
Filed By,STATE OF TEXAS,07/18/2024,0,20240718-0003 Go to Doc InfoGo to File List,"Petition for Review of the State of Texas filed in the U.S. Court of Appeals for the Fifth Circuit re Order No. 1920, under RM21-17 (No Case No.)."
Filed By,STATE OF TEXAS,07/18/2024,1,20240718-0003 Go to Doc InfoGo to File List,"Petition for Review of the State of Texas filed in the U.S. Court of Appeals for the Fifth Circuit re Order No. 1920, under RM21-17 (No Case No.)."
Filed By,LOUISIANA PUBLIC SERVICE COMMISSION MISSISSIPPI PUBLIC SERVICE COMMISSION,07/18/2024,0,20240718-0004 Go to Doc InfoGo to File List,"Joint Petition for Review of the Louisiana Public Service Commission, et al. filed in the U.S. Court of Appeals for the Fifth Circuit re Order No. 1920 et al. under RM21-17 (Case No. 24-60355) (Hard copy; duplicate of Accession No. 20240715-5089)."
Filed By,LOUISIANA PUBLIC SERVICE COMMISSION MISSISSIPPI PUBLIC SERVICE COMMISSION,07/18/2024,1,20240718-0004 Go to Doc InfoGo to File List,"Joint Petition for Review of the Louisiana Public Service Commission, et al. filed in the U.S. Court of Appeals for the Fifth Circuit re Order No. 1920 et al. under RM21-17 (Case No. 24-60355) (Hard copy; duplicate of Accession No. 20240715-5089)."
Filed By,STATE OF GEORGIA GEORGIA PUBLIC SERVICE COMMISSION,07/19/2024,0,20240730-4004 Go to Doc InfoGo to File List,"Petition for Review of the State of Georgia and the Georgia Public Service Commission, filed in the U.S. Court of Appeals for the Eleventh Circuit re FERC’s Order No. 1920 et al. under RM21-17 (Case No. 24-12310)."
Filed By,STATE OF GEORGIA GEORGIA PUBLIC SERVICE COMMISSION,07/19/2024,1,20240730-4004 Go to Doc InfoGo to File List,"Petition for Review of the State of Georgia and the Georgia Public Service Commission, filed in the U.S. Court of Appeals for the Eleventh Circuit re FERC’s Order No. 1920 et al. under RM21-17 (Case No. 24-12310)."
Filed By,PUBLIC SERVICE COMMISSION OF WEST VIRGINIA THE PUBLIC UTILITIES COMMISSION OF OHIO'S OFFICE OF THE FEDERAL ENERGY ADVOCATE,07/19/2024,0,20240719-0005 Go to Doc InfoGo to File List,"Petition for Review of Public Utilities Commission of Ohio's Office of Federal Energy Advocate, filed in the U.S. Court of Appeals for the Sixth Circuit re Order No. 1920 under RM21-17 (Case No. 24-3615)."
Filed By,PUBLIC SERVICE COMMISSION OF WEST VIRGINIA THE PUBLIC UTILITIES COMMISSION OF OHIO'S OFFICE OF THE FEDERAL ENERGY ADVOCATE,07/19/2024,1,20240719-0005 Go to Doc InfoGo to File List,"Petition for Review of Public Utilities Commission of Ohio's Office of Federal Energy Advocate, filed in the U.S. Court of Appeals for the Sixth Circuit re Order No. 1920 under RM21-17 (Case No. 24-3615)."
Filed By,LOUISIANA PUBLIC SERVICE COMMISSION MISSISSIPPI PUBLIC SERVICE COMMISSION,07/19/2024,1,20240719-0004 Go to Doc InfoGo to File List,"Joint Petition for Review of the Louisiana Public Service Commission, et al. filed in the U.S. Court of Appeals for the Fifth Circuit re Order No. 1920 issued 07/15/2024 under RM21-17 (Case No. 24-60355). k"
Filed By,LOUISIANA PUBLIC SERVICE COMMISSION MISSISSIPPI PUBLIC SERVICE COMMISSION,07/19/2024,0,20240719-0004 Go to Doc InfoGo to File List,"Joint Petition for Review of the Louisiana Public Service Commission, et al. filed in the U.S. Court of Appeals for the Fifth Circuit re Order No. 1920 issued 07/15/2024 under RM21-17 (Case No. 24-60355). k"
Filed By,"American Clean Power Association Solar Energy Industries Association Advanced Energy United ,",07/19/2024,0,20240719-5231 Go to Doc InfoGo to File List,"Petition for Review of Advanced Energy United, et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re Order No. 1920, under RM21-17 (Case No. 24-1254) (Duplicate under 20240718-5154)."
Filed By,"American Clean Power Association Solar Energy Industries Association Advanced Energy United ,",07/19/2024,1,20240719-5231 Go to Doc InfoGo to File List,"Petition for Review of Advanced Energy United, et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re Order No. 1920, under RM21-17 (Case No. 24-1254) (Duplicate under 20240718-5154)."
Filed By,NATURAL RESOURCES DEFENSE COUNCIL,07/19/2024,0,20240719-0003 Go to Doc InfoGo to File List,Petition for Review of Natural Resources Defense Council filed in the U.S. Court of Appeals for the Second Circuit re Order No. 1920 under RM21-17 (Case No. 24-1932) (Hardcopy of 20240717-5013).
Filed By,NATURAL RESOURCES DEFENSE COUNCIL,07/19/2024,1,20240719-0003 Go to Doc InfoGo to File List,Petition for Review of Natural Resources Defense Council filed in the U.S. Court of Appeals for the Second Circuit re Order No. 1920 under RM21-17 (Case No. 24-1932) (Hardcopy of 20240717-5013).
Filed By,SIERRA CLUB,07/22/2024,0,20240719-0002 Go to Doc InfoGo to File List,Petition for Review of Sierra Club filed in the U.S. Court of Appeals for the Ninth Circuit re Order No.1920 under RM21-17 (Case No. 24-4388).
Filed By,SIERRA CLUB,07/22/2024,1,20240719-0002 Go to Doc InfoGo to File List,Petition for Review of Sierra Club filed in the U.S. Court of Appeals for the Ninth Circuit re Order No.1920 under RM21-17 (Case No. 24-4388).
Filed By,"ADVANCED ENERGY UNITED AMERICAN CLEAN POWER ASSOCIATION SOLAR ENERGY INDUSTRIES ASSOCIATION ,",07/22/2024,0,20240722-0003 Go to Doc InfoGo to File List,"US Court of Appeals for the District of Columbia Circuit’s Notice regarding Advanced Energy United’s, et al Petition for Review of FERC’s Order No. 1920, et al. (Case No. 24-1254)."
Filed By,"ADVANCED ENERGY UNITED AMERICAN CLEAN POWER ASSOCIATION SOLAR ENERGY INDUSTRIES ASSOCIATION ,",07/22/2024,1,20240722-0003 Go to Doc InfoGo to File List,"US Court of Appeals for the District of Columbia Circuit’s Notice regarding Advanced Energy United’s, et al Petition for Review of FERC’s Order No. 1920, et al. (Case No. 24-1254)."
Filed By,"INVENERGY SOLAR DEVELOPMENT NORTH AMERICA LLC INVENERGY THERMAL DEVELOPMENT LLC INVENERGY WIND DEVELOPMENT NORTH AMERICA LLC , INVENERGY TRANSMISSION LLC ,",07/22/2024,0,20240722-0001 Go to Doc InfoGo to File List,"Petition for Review of Invenergy Solar Development North America LLC et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re FERC's Order No. 1920, issued 05/13/2024, etc. under RM21-17."
Filed By,"INVENERGY SOLAR DEVELOPMENT NORTH AMERICA LLC INVENERGY THERMAL DEVELOPMENT LLC INVENERGY WIND DEVELOPMENT NORTH AMERICA LLC , INVENERGY TRANSMISSION LLC ,",07/22/2024,1,20240722-0001 Go to Doc InfoGo to File List,"Petition for Review of Invenergy Solar Development North America LLC et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re FERC's Order No. 1920, issued 05/13/2024, etc. under RM21-17."
Filed By,CHIEF JUDGE,07/22/2024,0,20240722-0006 Go to Doc InfoGo to File List,The Environmental Defense Fund submits Hard Copy of the Case Opening Notice etc. of the US Court of Appeals for the First District Circuit relating to its Petition for Review under RM21-17. (Case No. 24-1659).
Filed By,CHIEF JUDGE,07/22/2024,1,20240722-0006 Go to Doc InfoGo to File List,The Environmental Defense Fund submits Hard Copy of the Case Opening Notice etc. of the US Court of Appeals for the First District Circuit relating to its Petition for Review under RM21-17. (Case No. 24-1659).
Filed By,STATE OF TEXAS,07/22/2024,0,20240722-0002 Go to Doc InfoGo to File List,"US Court of Appeals for the Fifth Circuit serves FERC, advises of special guidance for filing the Administrative Record, etc. regarding State of Texas’s Petition for Review etc. regarding Order No. 1920, et al. (Case No. 24-60362)."
Filed By,STATE OF TEXAS,07/22/2024,1,20240722-0002 Go to Doc InfoGo to File List,"US Court of Appeals for the Fifth Circuit serves FERC, advises of special guidance for filing the Administrative Record, etc. regarding State of Texas’s Petition for Review etc. regarding Order No. 1920, et al. (Case No. 24-60362)."
Filed By,STATE OF REGULATORY COMMISSIONERS,07/22/2024,0,20240723-4000 Go to Doc InfoGo to File List,Comments of the State of Regulatory Commissioners in support of FERC's new transmission and cost allocation rule Order No. 1920 under RM21-17.
Filed By,"INVENERGY SOLAR DEVELOPMENT NORTH AMERICA LLC INVENERGY THERMAL DEVELOPMENT LLC INVENERGY WIND DEVELOPMENT NORTH AMERICA LLC , INVENERGY TRANSMISSION LLC ,",07/23/2024,0,20240723-0002 Go to Doc InfoGo to File List,"Petition for Review of Invenergy Solar Development North America LLC et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re FERC's Order No. 1920, issued 05/13/2024, etc. under RM21-17 (Duplicate under 20240722-0001)."
Filed By,"INVENERGY SOLAR DEVELOPMENT NORTH AMERICA LLC INVENERGY THERMAL DEVELOPMENT LLC INVENERGY WIND DEVELOPMENT NORTH AMERICA LLC , INVENERGY TRANSMISSION LLC ,",07/23/2024,1,20240723-0002 Go to Doc InfoGo to File List,"Petition for Review of Invenergy Solar Development North America LLC et al. filed in the U.S. Court of Appeals for the District of Columbia Circuit re FERC's Order No. 1920, issued 05/13/2024, etc. under RM21-17 (Duplicate under 20240722-0001)."
Filed By,ITC MIDWEST LLC,07/23/2024,0,20240723-0003 Go to Doc InfoGo to File List,Petition for Review of ITC Midwest LLC filed in the U.S. Court of Appeals for the Seventh Circuit re Order No. 1920 under RM21-17 (Case No. 24-2232).
Filed By,ITC MIDWEST LLC,07/23/2024,1,20240723-0003 Go to Doc InfoGo to File List,Petition for Review of ITC Midwest LLC filed in the U.S. Court of Appeals for the Seventh Circuit re Order No. 1920 under RM21-17 (Case No. 24-2232).
Filed By,"APPLACHIAN VOICES ENERGY ALABAMA NORTH CAROLINA SUSTAINABLE ENERGY ASSOCIATION , SOUTHERN ALLIANCE FOR CLEAN ENERGY , SOUTH CAROLINA COASTAL CONSERVATION LEAGUE ,",07/23/2024,0,20240723-0007 Go to Doc InfoGo to File List,"Appalachian Voices et al. submits hard copy of FRAP15 (c) Record Request Petition for Review filed in the U.S. Court of Appeals for the Fourth Circuit re FERC's Order No. 1920, issued 05/13/2024, etc. under RM21-17. (Case No. 24-1650)."
Filed By,"APPLACHIAN VOICES ENERGY ALABAMA NORTH CAROLINA SUSTAINABLE ENERGY ASSOCIATION , SOUTHERN ALLIANCE FOR CLEAN ENERGY , SOUTH CAROLINA COASTAL CONSERVATION LEAGUE ,",07/23/2024,1,20240723-0007 Go to Doc InfoGo to File List,"Appalachian Voices et al. submits hard copy of FRAP15 (c) Record Request Petition for Review filed in the U.S. Court of Appeals for the Fourth Circuit re FERC's Order No. 1920, issued 05/13/2024, etc. under RM21-17. (Case No. 24-1650)."
Filed By,PUBLIC UTILITIES COMMISSION OF OHIO'S OFFICE OF THE FEDERAL ENERGY ADVOCATE PUBLIC SERVICE COMMISSION OF WEST VIRGINIA,07/23/2024,0,20240723-0001 Go to Doc InfoGo to File List,"Petition for Review of Public Utilities Commission of Ohio's Office of Federal Energy Advocate, filed in the U.S. Court of Appeals for the Sixth Circuit re Order No. 1920 et al. under RM21-17 (No Case No.) (Duplicate under 20240719-0005)."
Filed By,PUBLIC UTILITIES COMMISSION OF OHIO'S OFFICE OF THE FEDERAL ENERGY ADVOCATE PUBLIC SERVICE COMMISSION OF WEST VIRGINIA,07/23/2024,1,20240723-0001 Go to Doc InfoGo to File List,"Petition for Review of Public Utilities Commission of Ohio's Office of Federal Energy Advocate, filed in the U.S. Court of Appeals for the Sixth Circuit re Order No. 1920 et al. under RM21-17 (No Case No.) (Duplicate under 20240719-0005)."
Filed By,Edison Electric Institute,07/24/2024,0,20240724-5135 Go to Doc InfoGo to File List,"Motion for Leave to Answer and Answer of The Edison Electric Institute regarding Electricity Transmission Competition Coalition's, et al. request for rehearing and clarification of the Commission’s final rule under RM21-17."
Filed By,"Organization of MISO States, Inc.",07/29/2024,0,20240729-5194 Go to Doc InfoGo to File List,"Organization of MISO States, Inc. submits request to modify appearance and official service lists under AD20-14 et. al."
Filed By,INDIVIDUAL,07/29/2024,0,20240729-0004 Go to Doc InfoGo to File List,Comments of E. Andrews in support of FERC's new transmission and cost allocation rule Order No. 1920 under RM21-17.
Filed By,ENVIRONMENTAL DEFENSE FUND,07/31/2024,0,20240731-0002 Go to Doc InfoGo to File List,The Environmental Defense Fund submits addition to Hard Copy of the Case Opening Notice etc. of the US Court of Appeals for the First District Circuit relating to its Petition for Review under RM21-17. (Case No. 24-1659).
